search_term,endpoint_type,rank,doc_id,part_number,sku_name,score
lamb grain free dog food,lexical,18,103565,75684,"Blue Buffalo Basics Skin & Stomach Care Grain-Free Formula Lamb & Potato Recipe Small Breed Adult Dry Dog Food, 11-lb bag",421.58505
lamb grain free dog food,lexical,19,169934,143052,"Nutro Grain-Free Simmered Beef Stew & Savory Lamb Stew Cuts in Gravy Variety Pack Adult Wet Dog Food Trays, 3.5-oz, case of 12",420.9385
lamb grain free dog food,lexical,20,782838,782838,"Firstmate Limited Ingredient Diet Grain-Free Australian Lamb Meal Formula Dry Dog Food, 25-lb bag",420.24503
lamb grain free dog food,lexical,21,32269,47089,"Cesar Classic Loaf in Sauce Lamb Recipe Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 24",419.53305
lamb grain free dog food,lexical,22,1040318,1040318,"Badlands Ranch Superfood Complete Grain-Free Lamb & Venison Air-Dried Dog Food, 24-oz bag",418.99655
lamb grain free dog food,lexical,23,1810022,1810022,"VICTOR Sensitive Skin & Stomach Grain-Free Lamb Meal & Sweet Potato Recipe Dry Dog Food, 30-lb bag",417.9607
lamb grain free dog food,lexical,24,296632,270206,"Instinct Raw Meals Grass-Fed Lamb Recipe Grain-Free Adult Freeze-Dried Dog Food, 24-oz bag",417.7129
lamb grain free dog food,lexical,25,141865,114591,"ZIWI Peak Tripe & Lamb Grain-Free Air-Dried Dog Food, 35.2-oz bag",416.03906
lamb grain free dog food,lexical,26,136781,109399,"Nutro Limited Ingredient Diet Adult Small Bites Sensitive Support with Real Lamb & Sweet Potato Grain-Free Dry Dog Food, 22-lb bag",415.82803
lamb grain free dog food,lexical,27,153775,126675,"Crave High Protein Lamb Adult Grain-Free Dry Dog Food, 22-lb bag",415.5812
lamb grain free dog food,lexical,28,136777,109395,"Nutro Limited Ingredient Diet Adult Sensitive Support with Real Lamb & Sweet Potato Grain-Free Dry Dog Food, 22-lb bag",415.55573
lamb grain free dog food,lexical,29,54106,69183,"Wellness CORE Grain-Free Wild Game Duck, Lamb Meal, Boar & Rabbit Recipe Natural Dry Dog Food, 26-lb bag",414.32394
lamb grain free dog food,lexical,30,764062,764062,"Freshpet Vital Beef & Lamb Grain-Free Fresh Dog Food, 5.5-lb bag",413.804
lamb grain free dog food,lexical,31,204716,178035,"OrgaNOMics Lamb & Beef Dinner Grain-Free Pate Wet Dog Food, 12.5-oz can, case of 12",413.62018
lamb grain free dog food,lexical,32,244646,218097,"BIXBI Rawbble Lamb Recipe Grain-Free Freeze-Dried Dog Food, 26-oz bag",413.05795
lamb grain free dog food,lexical,33,141791,114515,"Wellness CORE+ Grain-Free Wild Game Recipe with Freeze-Dried Lamb Dry Dog Food, 18-lb bag",412.6819
lamb grain free dog food,lexical,34,979758,979758,"ACANA Premium Beef & Lamb Chunks in Bone Broth Variety Pack Grain-Free Wet Dog Food, 12.8-oz can, case of 6",411.5643
lamb grain free dog food,lexical,35,172373,145524,"Wellness CORE Grain-Free Lamb Recipe Dry Dog Food, 22-lb bag",410.6299
lamb grain free dog food,lexical,36,2057158,2057158,"Stella & Chewy's Raw Coated Grass-Fed Lamb Recipe Grain-Free Dry Dog Food, 22-lb bag",408.3698
large breed grain free dog food,lexical,1,54102,69179,"Wellness CORE Grain-Free Large Breed Chicken & Turkey Recipe Natural Dry Dog Food, 26-lb bag",466.58203
large breed grain free dog food,lexical,2,1107070,1107070,"ORIJEN Large Breed Adult Grain-Free High-Protein Dry Dog Food, 23.5-lb bag",461.76807
large breed grain free dog food,lexical,3,258824,232316,"Merrick Backcountry Raw Infused Grain-Free Large Breed Recipe Freeze-Dried Dog Food, 20-lb bag",446.41238
large breed grain free dog food,lexical,4,279389,252924,"Nulo Freestyle Salmon & Turkey Recipe Large Breed Puppy Grain-Free Dry Dog Food, 26-lb bag",441.49127
large breed grain free dog food,lexical,5,136784,109402,"Nutro Limited Ingredient Diet Adult Large Breed Sensitive Support with Real Lamb & Sweet Potato Grain-Free Dry Dog Food, 22-lb bag",435.95593
large breed grain free dog food,lexical,6,1063862,1063862,"Now Fresh Grain-Free Large Breed Adult Recipe Dry Dog Food, 25-lb bag",429.28223
large breed grain free dog food,lexical,7,103559,75677,"Blue Buffalo Basics Skin & Stomach Care Grain-Free Formula Lamb & Potato Recipe Large Breed Adult Dry Dog Food, 22-lb bag",428.9071
large breed grain free dog food,lexical,8,104133,76257,"Nature's Recipe Large Breed Grain-Free Chicken, Sweet Potato & Pumpkin Recipe Dry Dog Food, 24-lb bag",427.41867
large breed grain free dog food,lexical,9,35982,50826,"Blue Buffalo Freedom Large Breed Grain-Free Chicken & Potatoes Dry Dog Food, 24-lb bag",420.79868
large breed grain free dog food,lexical,10,172376,145527,"Wellness CORE Grain-Free Large Breed Puppy Deboned Chicken Recipe Dry Dog Food, 24-lb bag",413.86975
large breed grain free dog food,lexical,11,287675,261232,"Now Fresh Grain-Free Large Breed Senior Recipe Dry Dog Food, 25-lb bag",413.4556
large breed grain free dog food,lexical,12,227230,200603,"Merrick Grain-Free Large Breed Dry Dog Food Real Chicken & Sweet Potato Recipe, 22-lb bag",413.45547
large breed grain free dog food,lexical,13,209787,183118,"American Journey Grain-Free Large Breed Puppy Salmon & Sweet Potato Recipe Dry Dog Food, 24-lb bag",411.5763
large breed grain free dog food,lexical,14,134313,106882,"Wellness Grain-Free Complete Health Large Breed Adult Deboned Chicken & Chicken Meal Recipe Dry Dog Food, 24-lb bag",406.48645
large breed grain free dog food,lexical,15,178599,151816,"American Journey Grain-Free Large Breed Puppy Chicken & Sweet Potato Recipe Dry Dog Food, 24-lb bag",406.30994
large breed grain free dog food,lexical,16,1605798,1605798,"Redbarn Grain-Free Large Breed Recipe Dry Dog Food, 28-lb bag",396.9786
large breed grain free dog food,lexical,17,287672,261229,"Now Fresh Grain-Free Large Breed Puppy Recipe Dry Dog Food, 25-lb bag",395.3519
large breed grain free dog food,lexical,18,782862,782862,"Firstmate Limited Ingredient Diet Grain-Free Pacific Ocean Fish Meal Large Breed Formula Dry Dog Food, 25-lb bag",393.09576
large breed grain free dog food,lexical,19,3529502,3529502,"Forza10 DailyPro Sensitive Digestion Grain-Free Seafood & Fish Medium To Large Breed Dry Dog Food, 3.3-lb bag",373.8885
large breed grain free dog food,lexical,20,1578262,1578262,"Nature's HUG Non-GMO Grain-Free Supports Vitality Senior Medium & Large Breed Dry Dog Food, 20-lb bag",359.32507
large breed grain free dog food,lexical,21,320016,293666,Purina Pro Plan Puppy Large Breed Chicken & Rice Formula with Probiotics Dry Food + American Journey Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats,353.38663
large breed grain free dog food,lexical,22,328383,302060,Purina ONE SmartBlend Large Breed Puppy Formula Dry Food + Wellness Soft Puppy Bites Lamb & Salmon Recipe Grain-Free Dog Treats,351.6006
large breed grain free dog food,lexical,23,1578134,1578134,"Nature's HUG Non-GMO Grain-Free Nutrients for Growth Puppy Medium & Large Breed Dry Dog Food, 20-lb bag",345.58252
large breed grain free dog food,lexical,24,393751,367536,Blue Buffalo Basics Skin & Stomach Care Grain-Free Formula Lamb & Potato Recipe Large Breed + Small Breed Adult Dry Dog Food,336.7607
large breed grain free dog food,lexical,25,319898,293548,Purina ONE SmartBlend Large Breed Puppy Formula Dry Food + American Journey Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats,336.30417
large breed grain free dog food,lexical,26,328469,302146,"American Journey Protein & Grains Large Breed Puppy Chicken, Brown Rice & Vegetables Recipe Dry Food + Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats",334.15018
large breed grain free dog food,lexical,27,393743,367528,Wellness Large Breed Complete Health Adult Deboned Chicken & Brown Rice Recipe Dry Dog Food + Chicken Stew with Peas & Carrots Grain-Free Canned Food,332.68875
large breed grain free dog food,lexical,28,1578214,1578214,"Nature's HUG Non-GMO Grain-Free Overall Health & Wellness Adult Medium & Large Breed Dry Dog Food, 20-lb bag",332.2699
large breed grain free dog food,lexical,29,328427,302104,Purina Pro Plan Puppy Large Breed Chicken & Rice Formula with Probiotics Dry Food + Wellness Soft Puppy Bites Lamb & Salmon Recipe Grain-Free Dog Treats,330.53088
large breed grain free dog food,lexical,30,319610,293260,"Iams ProActive Health Smart Puppy Large Breed Dry Food, 30.6-lb bag + American Journey Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats",329.52222
large breed grain free dog food,lexical,31,53857,68934,"CANIDAE Pure Farm to Bowl Wild-Caught Salmon & Sweet Potato Recipe Dry Dog Food, 22-lb bag",134.04791
large breed grain free dog food,lexical,32,342008,315720,"Natural Balance L.I.D. Limited Ingredient Diets Lamb & Brown Rice Formula Large Breed Dry Dog Food, 26-lb bag",119.231766
large breed grain free dog food,lexical,33,1064462,1064462,"Purina Pro Plan Sensitive Skin & Stomach Salmon Adult Large Breed Formula Dry Dog Food, 34-lb bag",118.729935
large breed grain free dog food,lexical,34,165929,138974,"CANIDAE Under the Sun Grain-Free Lamb Recipe Adult Dry Dog Food, 40-lb bag",116.6019
large breed grain free dog food,lexical,35,114608,86832,"Nutro Natural Choice Adult Large Breed Chicken & Brown Rice Recipe Dry Dog Food, 30-lb bag",114.71265
large breed grain free dog food,lexical,36,298052,271631,"Purina Pro Plan Development Sensitive Skin & Stomach Salmon & Rice Large Breed Dry Puppy Food, 24-lb bag",114.44017
large breed puppy food grain free,lexical,1,279389,252924,"Nulo Freestyle Salmon & Turkey Recipe Large Breed Puppy Grain-Free Dry Dog Food, 26-lb bag",565.5407
large breed puppy food grain free,lexical,2,172376,145527,"Wellness CORE Grain-Free Large Breed Puppy Deboned Chicken Recipe Dry Dog Food, 24-lb bag",529.9726
large breed puppy food grain free,lexical,3,209787,183118,"American Journey Grain-Free Large Breed Puppy Salmon & Sweet Potato Recipe Dry Dog Food, 24-lb bag",526.9131
large breed puppy food grain free,lexical,4,178599,151816,"American Journey Grain-Free Large Breed Puppy Chicken & Sweet Potato Recipe Dry Dog Food, 24-lb bag",520.4308
large breed puppy food grain free,lexical,5,281453,254991,"Nulo FreeStyle Limited Ingredient Turkey Recipe Small Breed High-Protein & Grain-Free Puppy & Adult Dry Dog Food, 14-lb bag",518.7491
large breed puppy food grain free,lexical,6,287672,261229,"Now Fresh Grain-Free Large Breed Puppy Recipe Dry Dog Food, 25-lb bag",506.2111
large breed puppy food grain free,lexical,7,175381,148555,"CANIDAE Grain-Free PURE Petite Salmon Formula Small Breed Puppy Limited Ingredient Freeze-Dried Raw Coated Dry Dog Food, 10-lb bag",487.06204
large breed puppy food grain free,lexical,8,822710,822710,"ACANA Wholesome Grains Large Breed Puppy Dry Dog Food, 22.5-lb bag",485.3597
large breed puppy food grain free,lexical,9,1605486,1605486,"ORIJEN Grain-Free High-Protein Small Breed Puppy Dry Dog Food, 4-lb bag",484.84628
large breed puppy food grain free,lexical,10,380301,354071,"ORIJEN Amazing Grains High-Protein Puppy Large Breed Dry Dog Food, 22.5-lb bag",475.37347
large breed puppy food grain free,lexical,11,285467,259013,"Health Extension Little Cups Chicken & Turkey Recipe Variety Pack Small Breed Grain-Free Wet Puppy Food, 3.5-oz can, case of 12",474.40146
large breed puppy food grain free,lexical,12,1063878,1063878,"Now Fresh Grain-Free Small Breed Puppy Recipe Dry Dog Food, 3.5-lb bag",470.51242
large breed puppy food grain free,lexical,13,882958,882958,"Solid Gold Large Breed Puppy Gut Health Real Bison & Oatmeal Whole Grain Dry Dog Food, 22-lb bag",468.13696
large breed puppy food grain free,lexical,14,328383,302060,Purina ONE SmartBlend Large Breed Puppy Formula Dry Food + Wellness Soft Puppy Bites Lamb & Salmon Recipe Grain-Free Dog Treats,466.39255
large breed puppy food grain free,lexical,15,129883,102376,"Merrick Lil' Plates Grain-Free Small Breed Wet Dog Food Pint-Sized Puppy Plate, 3.5-oz tub, case of 12",465.1945
large breed puppy food grain free,lexical,16,241402,214835,"American Journey Protein & Grains Large Breed Puppy Salmon, Brown Rice & Vegetables Recipe Dry Dog Food, 28-lb bag",462.43793
large breed puppy food grain free,lexical,17,320016,293666,Purina Pro Plan Puppy Large Breed Chicken & Rice Formula with Probiotics Dry Food + American Journey Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats,462.25113
large breed puppy food grain free,lexical,18,54102,69179,"Wellness CORE Grain-Free Large Breed Chicken & Turkey Recipe Natural Dry Dog Food, 26-lb bag",457.3006
large breed puppy food grain free,lexical,19,1107070,1107070,"ORIJEN Large Breed Adult Grain-Free High-Protein Dry Dog Food, 23.5-lb bag",452.60486
large breed puppy food grain free,lexical,20,1578134,1578134,"Nature's HUG Non-GMO Grain-Free Nutrients for Growth Puppy Medium & Large Breed Dry Dog Food, 20-lb bag",451.5416
large breed puppy food grain free,lexical,21,128814,101293,"ORIJEN Puppy Large Grain-Free High-Protein Dry Dog Food, 23.5-lb bag",450.55182
large breed puppy food grain free,lexical,22,144965,117750,"Merrick Lil' Plates Grain-Free Small Breed Dry Dog Food Puppy Real Chicken + Sweet Potato Recipe, 12-lb bag",449.9559
large breed puppy food grain free,lexical,23,172329,145480,"Wellness CORE Grain-Free Small Breed Puppy Deboned Turkey Recipe Dry Dog Food, 12-lb bag",449.68665
large breed puppy food grain free,lexical,24,241400,214833,"American Journey Protein & Grains Large Breed Puppy Chicken, Brown Rice & Vegetables Recipe Dry Dog Food, 28-lb bag",444.23395
large breed puppy food grain free,lexical,25,319898,293548,Purina ONE SmartBlend Large Breed Puppy Formula Dry Food + American Journey Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats,439.41837
large breed puppy food grain free,lexical,26,328427,302104,Purina Pro Plan Puppy Large Breed Chicken & Rice Formula with Probiotics Dry Food + Wellness Soft Puppy Bites Lamb & Salmon Recipe Grain-Free Dog Treats,438.44397
large breed puppy food grain free,lexical,27,258824,232316,"Merrick Backcountry Raw Infused Grain-Free Large Breed Recipe Freeze-Dried Dog Food, 20-lb bag",437.49957
large breed puppy food grain free,lexical,28,1297814,1297814,"Nulo Small Breed Puppy & Adult Chicken Grain-Free Salmon, & Pumpkin Grain-Free Pate Wet Dog Food, 2.8-oz can, 12 count",435.30008
large breed puppy food grain free,lexical,29,855942,855942,"Go! Solutions Skin + Coat with Grains Puppy Large Breed Recipe Dry Dog Food, 25-lb bag",432.82928
large breed puppy food grain free,lexical,30,1297798,1297798,"Nulo Small Breed Puppy & Adult Grain-Free Beef & Lamb Pate Wet Dog Food, 2.8-oz can, 12 count",432.28214
large breed puppy food grain free,lexical,31,2248214,2248214,"Puppy Variety Pack: Nutro Natural Choice Large Breed Chicken & Brown Rice Recipe Dry Food, 30-lb bag + Nutro Tender Grain-Free Chicken, Sweet Potato & Pea Recipe Bites in Gravy Wet Food Trays, 3.5-oz, case of 24 + Greenies Regular Dental Treats, 12 count",431.4122
large breed puppy food grain free,lexical,32,319610,293260,"Iams ProActive Health Smart Puppy Large Breed Dry Food, 30.6-lb bag + American Journey Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats",431.035
large breed puppy food grain free,lexical,33,735534,735534,"Blue Buffalo Wilderness Large Breed Puppy High Protein Natural Chicken & Wholesome Grains Dry Dog Food, 28-lb bag",427.36478
large breed puppy food grain free,lexical,34,136784,109402,"Nutro Limited Ingredient Diet Adult Large Breed Sensitive Support with Real Lamb & Sweet Potato Grain-Free Dry Dog Food, 22-lb bag",427.30774
large breed puppy food grain free,lexical,35,328469,302146,"American Journey Protein & Grains Large Breed Puppy Chicken, Brown Rice & Vegetables Recipe Dry Food + Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats",425.15274
large breed puppy food grain free,lexical,36,1063862,1063862,"Now Fresh Grain-Free Large Breed Adult Recipe Dry Dog Food, 25-lb bag",420.74524
large breed puppy food no chicken,lexical,1,839694,839694,"Puppy Chow High Protein with Real Chicken Large Breed Dry Puppy Food, 30-lb bag",531.1586
large breed puppy food no chicken,lexical,2,52425,67488,"Purina Pro Plan High Protein Chicken & Rice Formula Large Breed Dry Puppy Food, 34-lb bag",516.76166
large breed puppy food no chicken,lexical,3,48910,63946,"Iams Proactive Health Large Breed Puppy with Real Chicken Dry Dog Food, 30.6-lb bag",503.5586
large breed puppy food no chicken,lexical,4,779142,779142,"Hill's Science Diet Puppy Large Breed Chicken & Brown Rice Recipe Dry Dog Food, 27.5-lb bag",497.9506
large breed puppy food no chicken,lexical,5,32084,46904,"Blue Buffalo Life Protection Formula Large Breed Puppy Chicken & Brown Rice Recipe Dry Dog Food, 30-lb bag",488.52136
large breed puppy food no chicken,lexical,6,114475,86698,"Nutro Natural Choice Puppy Large Breed Chicken & Brown Rice Recipe Dry Dog Food, 30-lb bag",468.6953
large breed puppy food no chicken,lexical,7,379215,352983,"Purina Pro Plan Sport Development Large Breed High-Protein 30/18 Chicken & Rice Formula Puppy Food, 35-lb bag",460.81747
large breed puppy food no chicken,lexical,8,855614,855614,"Hill's Science Diet Puppy Small Breed & Mini Breed Chicken Meal & Brown Rice Recipe Dry Dog Food, 12.5-lb bag",451.88742
large breed puppy food no chicken,lexical,9,34917,49745,"Diamond Naturals Large Breed Puppy Formula Dry Dog Food, 40-lb bag",447.85794
large breed puppy food no chicken,lexical,10,1055398,1055398,"Nutro Ultra Puppy Large Breed High Protein Trio of Proteins Chicken, Lamb & Salmon Dry Dog Food, 27-lb bag",441.8667
large breed puppy food no chicken,lexical,11,34372,49191,"Wellness Large Breed Complete Health Puppy Deboned Chicken, Brown Rice & Salmon Meal Recipe Dry Dog Food, 30-lb bag",439.52197
large breed puppy food no chicken,lexical,12,380362,354132,"Blue Buffalo Baby BLUE Large Breed Puppy Chicken & Brown Rice Recipe Dry Dog Food, 24-lb bag",434.95224
large breed puppy food no chicken,lexical,13,168840,141943,"Bil-Jac Large Breed Puppy Chicken Recipe Dry Dog Food, 30-lb bag",429.75558
large breed puppy food no chicken,lexical,14,382123,355894,"Purina ONE +Plus Natural Large Breed Formula Dry Puppy Food, 40-lb bag",428.81262
large breed puppy food no chicken,lexical,15,172376,145527,"Wellness CORE Grain-Free Large Breed Puppy Deboned Chicken Recipe Dry Dog Food, 24-lb bag",428.3829
large breed puppy food no chicken,lexical,16,241400,214833,"American Journey Protein & Grains Large Breed Puppy Chicken, Brown Rice & Vegetables Recipe Dry Dog Food, 28-lb bag",424.96463
large breed puppy food no chicken,lexical,17,52427,67490,"Purina Pro Plan Puppy Small Breed Chicken & Rice Formula Dry Dog Food, 6-lb bag",424.85187
large breed puppy food no chicken,lexical,18,191819,165113,"Chicken Soup for the Soul Large Breed Puppy Chicken, Turkey & Brown Rice Recipe Dry Dog Food, 28-lb bag",424.4043
large breed puppy food no chicken,lexical,19,735534,735534,"Blue Buffalo Wilderness Large Breed Puppy High Protein Natural Chicken & Wholesome Grains Dry Dog Food, 28-lb bag",420.37192
large breed puppy food no chicken,lexical,20,178599,151816,"American Journey Grain-Free Large Breed Puppy Chicken & Sweet Potato Recipe Dry Dog Food, 24-lb bag",420.20837
large breed puppy food no chicken,lexical,21,298052,271631,"Purina Pro Plan Development Sensitive Skin & Stomach Salmon & Rice Large Breed Dry Puppy Food, 24-lb bag",419.41217
large breed puppy food no chicken,lexical,22,160621,133604,"Hill's Science Diet Puppy Small Breed & Mini Breed Savory Stew Chicken & Vegetable Wet Dog Food Trays, 3.5-oz, 12 count",418.05972
large breed puppy food no chicken,lexical,23,348965,322688,"Ultimates Chicken Meal & Brown Rice Large Breed Puppy Dry Dog Food, 28-lb bag",417.73935
large breed puppy food no chicken,lexical,24,569590,569590,"Nutro Max Puppy Large Breed Farm-Raised Chicken Recipe Natural Dry Dog Food, 25-lb bag",410.25732
large breed puppy food no chicken,lexical,25,779126,779126,"Hill's Science Diet Puppy Large Breed Lamb Meal & Brown Rice Recipe Dry Dog Food, 30-lb bag",406.9203
large breed puppy food no chicken,lexical,26,32086,46906,"Blue Buffalo Life Protection Formula Small Breed Puppy Chicken & Oatmeal Recipe Dry Dog Food, 15-lb bag",406.78497
large breed puppy food no chicken,lexical,27,32270,47090,"Cesar Puppy Classic Loaf in Sauce Chicken & Beef Recipe Small Breed Wet Dog Food Trays, 3.5-oz, case of 24",404.45343
large breed puppy food no chicken,lexical,28,52430,67493,"Purina Pro Plan Puppy Toy Breed Chicken & Rice Formula Dry Dog Food, 5-lb bag",403.47784
large breed puppy food no chicken,lexical,29,552358,552358,"Eukanuba Puppy Large Breed Dry Dog Food, 30-lb bag",403.2501
large breed puppy food no chicken,lexical,30,380364,354134,"Blue Buffalo Baby BLUE Small Breed Puppy Chicken & Oatmeal Recipe Dry Dog Food, 4-lb bag",399.16592
large breed puppy food no chicken,lexical,31,168846,141949,"Bil-Jac Small Breed Puppy Chicken, Oatmeal & Yam Recipe Dry Dog Food, 6-lb bag",397.90506
large breed puppy food no chicken,lexical,32,1391886,1391886,"Wholesomes Large Breed Puppy Dry Dog Food, 35-lb bag",394.43735
large breed puppy food no chicken,lexical,33,172001,145145,"Iams Proactive Health Smart Small Breed Puppy with Real Chicken Dry Dog Food, 7-lb bag",387.3788
large breed puppy food no chicken,lexical,34,822710,822710,"ACANA Wholesome Grains Large Breed Puppy Dry Dog Food, 22.5-lb bag",387.36603
large breed puppy food no chicken,lexical,35,170136,143261,"Purina ONE +Plus Natural Large Breed Chicken Muscle & Joint Support Dry Dog Food, 40-lb bag",386.59766
large breed puppy food no chicken,lexical,36,44929,59933,"Diamond Naturals Large Breed Adult Chicken & Rice Formula Dry Dog Food, 40-lb bag",382.43216
large dog bones rawhide free,lexical,1,130696,103199,"Pork Chomps Roasted Twists Dog Treats, Large, 15 count",164.52248
large dog bones rawhide free,lexical,2,137092,109713,"Bones & Chews Himalayan Yak Cheese Jumbo Dog Treats, 1 count",160.7182
large dog bones rawhide free,lexical,3,137096,109717,"Bones & Chews Himalayan Yak Cheese Large Dog Treats, 3 count",156.80057
large dog bones rawhide free,lexical,4,39197,54080,"N-Bone Pupper Nutter Dog Treat, Large, 1 count",149.88893
large dog bones rawhide free,lexical,5,120414,92784,"Blue Buffalo Dental Bones Large Breed Dog Dental Treats, 24 count",143.70808
large dog bones rawhide free,lexical,6,126738,99186,"Redbarn Naturals Bully Stick 12"" Dog Treat, 2 count",141.59659
large dog bones rawhide free,lexical,7,256609,230101,"Bones & Chews 8-9"" Rawhide Retriever Roll Dog Treats, 15 count",139.54755
large dog bones rawhide free,lexical,8,256593,230085,"Bones & Chews 10"" Rawhide Sticks Dog Treats, 18 count",133.35272
large dog bones rawhide free,lexical,9,396921,370706,"Bones & Chews Braided Beef Gullet Dog Treat, 11""-12"", 3 count",132.71445
large dog bones rawhide free,lexical,10,256629,230121,"Bones & Chews Made in USA 7"" Rawhide Roll Dog Treats, 2 count",130.92188
large dog bones rawhide free,lexical,11,126740,99188,"Redbarn Naturals Braided Bully Sticks 12"" Dog Treats, 2 count",130.82101
large dog bones rawhide free,lexical,12,126447,98890,"Redbarn Premium 9"" Bully Stick Dog Treat, 1 count",128.32883
large dog bones rawhide free,lexical,13,1336526,1336526,N-Bone Holiday Edition The Original Chicken Large Dog Chew Treat,128.27534
large dog bones rawhide free,lexical,14,964478,964478,"Boone Collawags Large Bones Chicken Flavor Dog Treats, 10-oz bag",126.865
large dog bones rawhide free,lexical,15,964494,964494,"Boone Collawags Large Bones Beef Flavor Dog Treats, 10-oz bag",126.32552
large dog bones rawhide free,lexical,16,157977,130916,"Top Dog Chews Thick 12-in Bully Stick Dog Treats, 10 count",126.24082
large dog bones rawhide free,lexical,17,256631,230123,"Bones & Chews Made in USA Rawhide Bone Dog Treat, 8"", 1 count",125.44381
large dog bones rawhide free,lexical,18,964510,964510,"Boone Collawags Large Bones Peanut Butter Flavor Dog Treats, 10-oz bag",124.353065
large dog bones rawhide free,lexical,19,330514,304192,"Barkworthies Beef Cheek Peanut Butter Dipped Dog Bone, Large",124.10237
large dog bones rawhide free,lexical,20,243320,216765,"Cadet Pig Ears Dog Chews, 12 count",123.438286
large dog bones rawhide free,lexical,21,298303,271882,"HOTSPOT PETS Meaty Beef Knee Cap Bones Dog Chew Treats, Large, 6 count",122.173874
large dog bones rawhide free,lexical,22,39183,54067,"N-Bone The Original Chicken Large Dental Dog Treat, 1 count",121.51731
large dog bones rawhide free,lexical,23,383398,357169,"HOTSPOT PETS 6 to 8-in Pork Femur Dog Chew Treats, Large, 3 count",120.6624
large dog bones rawhide free,lexical,24,325561,299223,"N-Bone Puppy Teething Rings Plus Chicken Flavor Dog Treats, 7 count",120.60177
large dog bones rawhide free,lexical,25,180654,153883,"Redbarn Beef Shank Bone Dog Treat, 1 count",119.799416
large dog bones rawhide free,lexical,26,949078,949078,"The Treat Shack Large Smoked Pork Femurs Dog Treat, 6 count",119.46444
large dog bones rawhide free,lexical,27,50469,65516,"N-Bone Bone-A-Mints Mint Flavored Large Dental Dog Treats, 4 count",118.86848
large dog bones rawhide free,lexical,28,819814,819814,"TruRanch Pork Skin Bacon Flavored Dog Bones, Medium, 3 count",115.84189
large dog bones rawhide free,lexical,29,201042,174349,"N-Bone BBQ Flavored Long-Lasting Large Dental Dog Bone, 1 count",114.76728
large dog bones rawhide free,lexical,30,330510,304188,"Barkworthies Beef Cheek Wrapped with Chicken Dog Bone, Large",112.74658
large dog bones rawhide free,lexical,31,201040,174347,"N-Bone Quada BBQ Flavored Interactive Large Dental Dog Treat, 1 count",109.09995
large dog bones rawhide free,lexical,32,383400,357171,"HOTSPOT PETS 6 to 8-in Pork Femur Dog Chew Treats, Large, 6 count",106.88221
large dog bones rawhide free,lexical,33,383406,357177,"HOTSPOT PETS Sliced Beef Knuckle Bone Dog Treats, 6 count",97.11662
large dog bones rawhide free,lexical,34,332871,306551,"True Acre Foods, Rawhide-Free, Knotted Bones, with Natural Peanut Butter Flavor Dog Treats, Large, 3 count",18.810863
large dog bones rawhide free,lexical,35,1022750,1022750,"DreamBone Real Chicken Rawhide Free Dog Chew Bones, Large, 2 count",18.185043
large dog bones rawhide free,lexical,36,1109022,1109022,"DreamBone Real Peanut Butter Rawhide Free Dog Chew Bones, Large, 3 count",18.139706
large dog harness no pull,lexical,1,1914366,1914366,"Embark Harness Co. Adventure No Pull Dog Harness, Aurora, Large",358.9917
large dog harness no pull,lexical,2,969358,969358,"OneTigris AIRE Nylon Mesh No Pull Dog Harness, Black, Large: 27 to 36-in chest",351.3747
large dog harness no pull,lexical,3,131828,104346,"Sporn Comfort Training Mesh No Pull Dog Harness, Red, Large/X-Large: 16 to 24-in neck",351.24658
large dog harness no pull,lexical,4,1074910,1074910,"Joyride Harness Premium Advanced No Pull Dog Harness 2.0, Purple Majesty, Large: 28 to 33-in chest",346.16037
large dog harness no pull,lexical,5,1098406,1098406,"PetSafe Easy Walk Comfort Reflective No Pull Dog Harness, Black, Large: 30 to 42-in chest",345.96542
large dog harness no pull,lexical,6,155035,127946,"2 Hounds Design Freedom No Pull Nylon Dog Harness & Leash, Teal, Large: 28 to 32-in chest, 1-in wide",345.24844
large dog harness no pull,lexical,7,187931,161210,"PetSafe Deluxe Easy Walk Nylon Reflective No Pull Dog Harness, Apple, Medium/Large: 24.5 to 34-in chest",344.48065
large dog harness no pull,lexical,8,148106,120929,"HDP Big Dog No Pull Dog Harness, Pink, Large",343.96335
large dog harness no pull,lexical,9,1096206,1096206,"OneTigris FIRE WATCHER 2.0 No Pull Dog Harness, Grey, Large: 27 to 36-in chest",342.84543
large dog harness no pull,lexical,10,3319318,3319318,"BARKBAY Front Clip Reflective No Pull Dog Harness, Pink, Large: 24.5 to 32.5-in chest",338.9868
large dog harness no pull,lexical,11,961270,961270,"Carhartt Duck Nylon Reflective No Pull Front Clip Dog Harness, Carhartt Brown, Large: 26 to 35-in chest",334.10284
large dog harness no pull,lexical,12,335492,309179,"Kurgo Journey Air Polyester Reflective No Pull Dog Harness, Purple, Large",331.83145
