search_term,endpoint_type,rank,doc_id,part_number,sku_name,score
legume free dog food,l2,12,229718,203098,"Merrick Limited Ingredient Diet Grain-Free Chicken-Free Real Lamb & Sweet Potato Recipe Dry Dog Food, 22-lb bag",0.07692307692307693
legume free dog food,l2,13,737022,737022,"Halo Holistic Complete Digestive Health Wild-Caught Salmon & Whitefish Adult Dry Dog Food, 3.5-lb bag",0.07142857142857142
legume free dog food,l2,14,264447,237954,"Natural Balance Limited Ingredient Grain-Free Salmon & Sweet Potato Small Breed Bites Recipe Dry Dog Food, 12-lb bag",0.06666666666666667
legume free dog food,l2,15,306491,280098,"Natural Balance Limited Ingredient Reserve Grain-Free Sweet Potato & Bison Recipe Dry Dog Food, 12-lb bag",0.0625
legume free dog food,l2,16,37308,52162,"Wellness Simple Limited Ingredient Diet Grain-Free Turkey & Potato Formula Natural Dry Dog Food, 26-lb bag",0.058823529411764705
legume free dog food,l2,17,141789,114513,"Wellness CORE+ Grain-Free Wild Game Recipe with Freeze-Dried Lamb Dry Dog Food, 10-lb bag",0.05555555555555555
legume free dog food,l2,18,537286,537286,"Natural Balance Limited Ingredient Vegetarian Recipe Dry Dog Food, 4-lb bag",0.05263157894736842
legume free dog food,l2,19,34337,49156,"Wellness CORE Ocean Whitefish, Herring & Salmon Recipe Dry Dog Food, 4-lb bag",0.05
legume free dog food,l2,20,229712,203092,"Merrick Limited Ingredient Diet Grain-Free Chicken-Free Real Salmon & Sweet Potato Recipe Dry Dog Food, 4-lb bag",0.047619047619047616
legume free dog food,l2,21,130446,102947,"Artemis Osopure Duck & Garbanzo Bean Formula Grain-Free Dry Dog Food, 10-lb bag",0.045454545454545456
legume free dog food,l2,22,613334,613334,"Natural Balance Limited Ingredient Vegetarian Small Breed Recipe Adult Dry Dog Food, 4-lb bag",0.043478260869565216
legume free dog food,l2,23,36859,51710,"Wellness Simple Limited Ingredient Diet Grain-Free Salmon & Potato Formula Natural Dry Dog Food, 24-lb bag",0.041666666666666664
legume free dog food,l2,24,1188694,1188694,"Blackwood Adult Grain-Free Chicken & Field Pea Recipe Dry Dog Food, 24-lb bag",0.04
legume free dog food,l2,25,130450,102951,"Artemis Osopure Salmon & Garbanzo Bean Formula Grain-Free Dry Dog Food, 10-lb bag",0.038461538461538464
legume free dog food,l2,26,264431,237938,"Natural Balance Limited Ingredient Grain-Free Chicken & Sweet Potato Recipe Dry Dog Food, 12-lb bag",0.037037037037037035
legume free dog food,l2,27,1966646,1966646,"Halo Holistic Garden of Vegan Recipe Adult Canned Dog Food, 5.5-oz can, case of 4",0.03571428571428571
legume free dog food,l2,28,812958,812958,"Halo Holistic Complete Digestive Health Grain-Free Turkey & Sweet Potato Dog Food Recipe Adult Dry Dog Food, 10-lb bag",0.034482758620689655
legume free dog food,l2,29,931446,931446,"Earthborn Holistic Great Plains Feast Bison Meal & Vegetables Grain-Free Dry Dog Food, 25-lb bag",0.03333333333333333
legume free dog food,l2,30,281435,254973,"Nulo Freestyle Grain-Free Lamb & Chickpeas Recipe Dry Dog Food, 6-lb bag",0.03225806451612903
legume free dog food,l2,31,1720758,1720758,"Halo Holistic Plant-Based Adult Vegan Peanut Butter Recipe Dry Dog Food, 21-lb bag",0.03125
legume free dog food,l2,32,1760334,1760334,"Pureluxe Elite Nutrition Grain-Free Lamb & Chickpeas Dry Dog Food, 4-lb bag",0.030303030303030304
legume free dog food,l2,33,931382,931382,"Earthborn Holistic Venture Limited Ingredient Grain-Free Rabbit Meal & Pumpkin Dry Dog Food, 25-lb bag",0.029411764705882353
legume free dog food,l2,34,136777,109395,"Nutro Limited Ingredient Diet Adult Sensitive Support with Real Lamb & Sweet Potato Grain-Free Dry Dog Food, 22-lb bag",0.02857142857142857
legume free dog food,l2,35,721950,721950,"Halo Holistic Complete Digestive Health Grain-Free Chicken & Sweet Potato Dog Food Recipe Small Breed Dry Dog Food, 10-lb bag",0.027777777777777776
legume free dog food,l2,36,146643,119454,"Wholesomes Grain-Free Whitefish Meal & Potatoes Formula Dry Dog Food, 35-lb bag",0.02702702702702703
lickable cat treats grain free,l2,1,291685,265249,"Nulo Freestyle Perfect Purees Variety Pack Grain-Free Lickable Cat Treats, 0.5-oz, pack of 10",0.5
lickable cat treats grain free,l2,2,821014,821014,"Hartz Delectables Squeeze Up Variety Pack Grain-Free Lickable Cat Treats, 0.5-oz tube, 20 count",0.3333333333333333
lickable cat treats grain free,l2,3,641246,641246,"Hartz Delectables Squeeze Up Chicken, Tuna, Tuna & Salmon Variety Pack Grain-Free Lickable Cat Treats, 0.5-oz tube, 54 count",0.25
lickable cat treats grain free,l2,4,358271,332019,"Hartz Delectables Squeeze Up Chicken Grain-Free Lickable Cat Treats, 0.5-oz tube, 32 count",0.2
lickable cat treats grain free,l2,5,1062950,1062950,"Hartz Delectables Lickable Spoon Variety Pack Handheld Creamy Cat Treats, 32 count",0.16666666666666666
lickable cat treats grain free,l2,6,187836,161114,"Hartz Delectables Squeeze Up Variety Pack Grain-Free Lickable Cat Treats, 0.5-oz tube, 10 count",0.14285714285714285
lickable cat treats grain free,l2,7,1066230,1066230,"Hartz Delectables Squeeze Up Catnip Flavored Variety Pack Grain-Free Lickable Cat Treats, 0.5-oz tube, case of 20",0.125
lickable cat treats grain free,l2,8,210781,184122,"Hartz Delectables Squeeze Up Chicken, Tuna, Tuna & Shrimp Variety Pack Grain-Free Lickable Cat Treats, 0.5-oz tube, 24 count",0.1111111111111111
lickable cat treats grain free,l2,9,788030,788030,"Inaba Churu Chicken Variety Pack Grain-Free Lickable Cat Treats, 0.5-oz tube, 20 count",0.1
lickable cat treats grain free,l2,10,1066294,1066294,"Hartz Delectables Squeeze Up Chicken with Catnip Flavored Grain-Free Lickable Cat Treats, 0.5-oz tube, case of 4",0.09090909090909091
lickable cat treats grain free,l2,11,169570,142679,"Inaba Churu Grain-Free Chicken Puree Lickable Cat Treat, 0.5-oz tube, pack of 4",0.08333333333333333
lickable cat treats grain free,l2,12,965454,965454,"Hartz Delectables Squeeze Up Tuna & Salmon Grain-Free Lickable Cat Treats, 0.5-oz tube, 4 count",0.07692307692307693
lickable cat treats grain free,l2,13,1070190,1070190,"Inaba Churu Grain-Free Chicken Variety Lickable Cat Treat, 0.5-oz tube, 120 count",0.07142857142857142
lickable cat treats grain free,l2,14,302428,276009,"Hartz Delectables Lickable Treat Savory Broths Non-Seafood Recipe & Chicken Grain-Free Lickable Cat Treats, 1.4-oz pouch, pack of 12",0.06666666666666667
lickable cat treats grain free,l2,15,1062934,1062934,"Hartz Delectables Lickable Spoon Chicken Handheld Creamy Cat Treats, 32 count",0.0625
lickable cat treats grain free,l2,16,1062942,1062942,"Hartz Delectables Lickable Spoon Salmon Handheld Creamy Cat Treats, 32 count",0.058823529411764705
lickable cat treats grain free,l2,17,398374,372160,"Temptations Creamy Puree with Salmon Lickable Cat Treats, 0.425-oz pouch, 16 count",0.05555555555555555
lickable cat treats grain free,l2,18,343140,316857,"Inaba Churu Grain-Free Skin & Coat Chicken Recipe Lickable Cat Treat, 24 count",0.05263157894736842
lickable cat treats grain free,l2,19,302426,276007,"Hartz Delectables Lickable Treat Savory Broths Chicken & Veggies Grain-Free Lickable Cat Treats, 1.4-oz pouch, pack of 12",0.05
lickable cat treats grain free,l2,20,1274942,1274942,"Hartz Delectables Squeeze Up Seafood Variety Pack Grain-Free Lickable Cat Treats, 0.5-oz tube, 72 count",0.047619047619047616
lickable cat treats grain free,l2,21,302430,276011,"Hartz Delectables Lickable Treat Savory Broths Tuna & Salmon Grain-Free Lickable Cat Treats, 1.4-oz pouch, pack of 12",0.045454545454545456
lickable cat treats grain free,l2,22,1427062,1427062,"Reveal Chicken Puree Grain-Free Lickable Cat Treats, 0.5-oz sachet, 4 count",0.043478260869565216
lickable cat treats grain free,l2,23,2477438,2477438,"Friskies lil' Lickables Chicken Lickable Cat Treats, 0.5-oz tube, 4 count",0.041666666666666664
lickable cat treats grain free,l2,24,666670,666670,"Inaba Churu Tuna Variety Creamy Puree Grain-Free Lickable Cat Treats, 0.5-oz tube, 20 count",0.04
lickable cat treats grain free,l2,25,666726,666726,"Inaba Churu Seafood Variety Creamy Puree Grain-Free Lickable Cat Treats. 0.5-oz tube, 20 count",0.038461538461538464
lickable cat treats grain free,l2,26,1066254,1066254,"Hartz Delectables Squeeze Up Tuna & Salmon with Catnip Flavored Grain-Free Lickable Cat Treats, 0.5-oz tube, case of 32",0.037037037037037035
lickable cat treats grain free,l2,27,378646,352413,"Hartz Delectables Lickable Treat Stew Variety Pack Lickable Cat Treats, 1.4-oz pouch, 30 count",0.03571428571428571
lickable cat treats grain free,l2,28,666742,666742,"Inaba Churu Chicken Variety Creamy Puree Grain-Free Lickable Cat Treats, 0.5-oz tube, 20 count",0.034482758620689655
lickable cat treats grain free,l2,29,666774,666774,"Inaba Churu Chicken & Beef Variety Creamy Puree Grain-Free Lickable Cat Treats, 0.5-oz tube, 20 count",0.03333333333333333
lickable cat treats grain free,l2,30,291674,265238,"Nulo Freestyle Perfect Purees Chicken Recipe Grain-Free Lickable Cat Treats, 0.5-oz, case of 48",0.03225806451612903
lickable cat treats grain free,l2,31,1554590,1554590,"Tiki Cat Stix Variety Pack Grain-Free Lickable Cat Treats, 0.5-oz pouch, pack of 20",0.03125
lickable cat treats grain free,l2,32,1926094,1926094,"Inaba Churu Salmon Puree Lickable Grain-Free Cat Treats, 0.5-oz tube, 24 count",0.030303030303030304
lickable cat treats grain free,l2,33,272285,245808,"Hartz Delectables Squeeze Up 4-Flavor Variety Pack Grain-Free Lickable Cat Treats, 0.5-oz tube, 48 count",0.029411764705882353
lickable cat treats grain free,l2,34,788046,788046,"Inaba Churu Tuna & Chicken Variety Pack Grain-Free Lickable Cat Treats, 0.5-oz tube, 20 count",0.02857142857142857
lickable cat treats grain free,l2,35,781342,781342,"Catit Creamy Salmon Flavor Lickable Cat Treats, 50 count",0.027777777777777776
lickable cat treats grain free,l2,36,1503230,1503230,"Bonkers Licky Tubes Grain-Free Tender Chicken Flavored Lickable Cat Treats, 4 tubes",0.02702702702702703
licks pill free,l2,1,193398,166695,"Licks Pill-Free ZEN Calming Cat Supplement, 10 count",0.5
licks pill free,l2,2,193356,166653,"Licks Pill-Free MULTI-VITAMIN Dog Supplement, 10 count",0.3333333333333333
licks pill free,l2,3,193353,166650,"Licks Pill-Free ElderDog Mobility + Long-Term Health Support Senior Dog Supplement, 10 count",0.25
licks pill free,l2,4,193350,166647,"Licks Pill-Free SKIN & ALLERGY Dog Supplement, 10 count",0.2
licks pill free,l2,5,193344,166641,"Licks Pill-Free ATHLETE Muscle Recovery & Endurance Support Dog Supplement, 5 count",0.16666666666666666
licks pill free,l2,6,193338,166635,"Licks Pill-Free ZEN Calming Roasted Chicken Flavor Dog Supplement, 5 count",0.14285714285714285
licks pill free,l2,7,193359,166656,"Licks Pill-Free DIGESTION Dog Supplement, 10 count",0.125
licks pill free,l2,8,193410,166707,"Licks Pill-Free MULTI-VITAMIN Cat Supplement, 10 count",0.1111111111111111
licks pill free,l2,9,193348,166645,"Licks Pill-Free JOINT + HEART Mobility Support Dog Supplement, 30 count",0.1
licks pill free,l2,10,193407,166704,"Licks Pill-Free SENIOR Mobility + Long-Term Health Support Senior Cat Supplement, 10 count",0.09090909090909091
licks pill free,l2,11,193341,166638,"Licks Pill-Free ZEN Calming Braised Beef Flavor Dog Supplement, 5 count",0.08333333333333333
licks pill free,l2,12,193362,166659,"Licks Pill-Free Aspirin Medication for Pain for Dogs, 30 count",0.07692307692307693
licks pill free,l2,13,193378,166675,"Licks Pill-Free Littles ZEN Calming Roasted Chicken Flavor Dog Supplement, 10 count",0.07142857142857142
licks pill free,l2,14,193402,166699,"Licks Pill-Free URINARY TRACT CARE Cat Supplement, 30 count",0.06666666666666667
licks pill free,l2,15,193383,166680,"Licks Pill-Free Littles SKIN & ALLERGY Dog Supplement, 10 count",0.0625
licks pill free,l2,16,193388,166685,"Licks Pill-Free Littles MULTI-VITAMIN Dog Supplement, 10 count",0.058823529411764705
licks pill free,l2,17,193414,166711,"Licks Pill-Free IMMUNITY Cat Supplement, 30 count",0.05555555555555555
licks pill free,l2,18,193381,166678,"Licks Pill-Free Littles JOINT + HEART Mobility Support Dog Supplement, 10 count",0.05263157894736842
licks pill free,l2,19,193370,166667,"Licks Pill-Free SKIN & ALLERGY Gummi Dog Supplement, 90 count",0.05
licks pill free,l2,20,193418,166715,"Licks Pill-Free SKIN & ALLERGY Cat Supplement, 10 count",0.047619047619047616
licks pill free,l2,21,193364,166661,"Licks Pill-Free URINARY TRACT CARE Dog Supplement, 30 count",0.045454545454545456
licks pill free,l2,22,193404,166701,"Licks Pill-Free HAIRBALL Cat Supplement, 10 count",0.043478260869565216
licks pill free,l2,23,193372,166669,"Licks Pill-Free CALMING Gummi Dog Supplement, 90 count",0.041666666666666664
licks pill free,l2,24,1392670,1392670,"Vetality Twist & Lick SimPill Peanut Butter Flavor Pill Hiding Dog Treat, 2.3-fl oz Dispenser",0.04
licks pill free,l2,25,193416,166713,"Licks Pill-Free ACHE AID Homeopathic Medicine for Pain for Cats, 10 count",0.038461538461538464
licks pill free,l2,26,1392654,1392654,"Vetality Twist & Lick SimPill Chicken Flavor Pill Hiding Dog Treat, 2.3-fl oz Dispenser",0.037037037037037035
licks pill free,l2,27,1392686,1392686,"Vetality Twist & Lick SimPill Beef Flavor Pill Hiding Dog Treat, 2.3-fl oz Dispenser",0.03571428571428571
licks pill free,l2,28,3757894,3757894,"Milk-Bone Pill Pouches Hickory Smoked Bacon Flavor Dog Treats, 7.4-oz bag",0.034482758620689655
licks pill free,l2,29,3757902,3757902,"Milk-Bone Pill Pouches with Real Chicken Dog Treats, 7.4-oz bag",0.03333333333333333
licks pill free,l2,30,135139,107732,"Greenies Pill Pockets Canine Real Peanut Butter Flavor Natural Dog Treats, Capsule Size, 180 count",0.03225806451612903
licks pill free,l2,31,169302,142407,"Greenies Pill Pockets Cheese Flavor Natural Dog Treats, Tablet Size, 30 count",0.03125
licks pill free,l2,32,719270,719270,"Riley's Delicious Cheese & Bacon Flavored Pill Wrap Dog Treat, 4.2-oz jar",0.030303030303030304
licks pill free,l2,33,33780,48601,"Greenies Pill Pockets Feline Natural Salmon Flavor Soft Adult Cat Treats, 45 count",0.029411764705882353
licks pill free,l2,34,169935,143053,"Greenies Pill Pockets Feline Chicken Flavor Natural Soft Adult Cat Treats, 3-oz bag, 85 count",0.02857142857142857
licks pill free,l2,35,101479,73571,"Greenies Pill Pockets Canine Chicken Flavor Natural Dog Treats, Capsule Size, 60 count",0.027777777777777776
licks pill free,l2,36,1592086,1592086,"Riley's Pill Paste Cheese & Bacon Flavor Soft & Chewy Dog Treats, 8-oz tub",0.02702702702702703
limited ingredient grain free dog food,l2,1,264437,237944,"Natural Balance Limited Ingredient Grain-Free Salmon & Sweet Potato Recipe Dry Dog Food, 12-lb bag",0.5
limited ingredient grain free dog food,l2,2,342006,315718,"Natural Balance Limited Ingredient Grain-Free Chicken & Sweet Potato Recipe Dry Dog Food, 4-lb bag",0.3333333333333333
limited ingredient grain free dog food,l2,3,264447,237954,"Natural Balance Limited Ingredient Grain-Free Salmon & Sweet Potato Small Breed Bites Recipe Dry Dog Food, 12-lb bag",0.25
limited ingredient grain free dog food,l2,4,306492,280099,"Natural Balance Limited Ingredient Reserve Grain-Free Sweet Potato & Bison Recipe Dry Dog Food, 22-lb bag",0.2
limited ingredient grain free dog food,l2,5,229714,203094,"Merrick Limited Ingredient Diet Grain-Free Chicken-Free Real Salmon & Sweet Potato Recipe Dry Dog Food, 22-lb bag",0.16666666666666666
limited ingredient grain free dog food,l2,6,1759358,1759358,"Chewy Limited Ingredient Duck & Sweet Potato Recipe Grain-Free Dry Dog Food (FORMERLY AMERICAN JOURNEY), 12-lb bag",0.14285714285714285
limited ingredient grain free dog food,l2,7,1759414,1759414,"Chewy Limited Ingredient Salmon & Sweet Potato Recipe Grain-Free Dry Dog Food, 24-lb bag",0.125
limited ingredient grain free dog food,l2,8,229718,203098,"Merrick Limited Ingredient Diet Grain-Free Chicken-Free Real Lamb & Sweet Potato Recipe Dry Dog Food, 22-lb bag",0.1111111111111111
limited ingredient grain free dog food,l2,9,1759462,1759462,"Chewy Limited Ingredient Venison & Sweet Potato Recipe Grain-Free Dry Dog Food (FORMERLY AMERICAN JOURNEY), 24-lb bag",0.1
limited ingredient grain free dog food,l2,10,1759438,1759438,"Chewy Limited Ingredient Turkey & Sweet Potato Recipe Grain-Free Dry Dog Food, 24-lb bag",0.09090909090909091
limited ingredient grain free dog food,l2,11,33203,48023,"Natural Balance Limited Ingredient Grain-Free Sweet Potato & Salmon Wet Dog Food, 13-oz can, case of 12",0.08333333333333333
limited ingredient grain free dog food,l2,12,315965,289609,"Wellness Simple Limited Ingredient Diet Grain-Free Salmon & Potato Formula Natural Dry Dog Food, 40-lb bag",0.07692307692307693
limited ingredient grain free dog food,l2,13,146292,119102,"Instinct Limited Ingredient Diet Adult Grain-Free Real Lamb Recipe Dry Dog Food, 20-lb bag",0.07142857142857142
limited ingredient grain free dog food,l2,14,315966,289610,"Wellness Simple Limited Ingredient Diet Grain-Free Turkey & Potato Formula Natural Dry Dog Food, 40-lb bag",0.06666666666666667
limited ingredient grain free dog food,l2,15,264445,237952,"Natural Balance L.I.D. Limited Ingredient Diets Chicken & Sweet Potato Formula Small Breed Bites Grain-Free Dry Dog Food, 12-lb bag",0.0625
limited ingredient grain free dog food,l2,16,264433,237940,"Natural Balance Limited Ingredient Reserve Grain-Free Duck & Potato Recipe Dry Dog Food, 4-lb bag",0.058823529411764705
limited ingredient grain free dog food,l2,17,136777,109395,"Nutro Limited Ingredient Diet Adult Sensitive Support with Real Lamb & Sweet Potato Grain-Free Dry Dog Food, 22-lb bag",0.05555555555555555
limited ingredient grain free dog food,l2,18,149467,122317,"Instinct Limited Ingredient Diet Adult Grain-Free Real Salmon Recipe Dry Dog Food, 4-lb bag",0.05263157894736842
limited ingredient grain free dog food,l2,19,115107,87337,"Merrick Limited Ingredient Diet Grain-Free Wet Dog Food Real Lamb Recipe, 12.7-oz can, case of 12",0.05
limited ingredient grain free dog food,l2,20,1759390,1759390,"Chewy Limited Ingredient Lamb & Sweet Potato Recipe Grain-Free Dry Dog Food (FORMERLY AMERICAN JOURNEY), 24-lb bag",0.047619047619047616
limited ingredient grain free dog food,l2,21,264443,237950,"Natural Balance Limited Ingredient Reserve Grain-Free Duck & Potato Small Breed Bites Recipe Dry Dog Food, 12-lb bag",0.045454545454545456
limited ingredient grain free dog food,l2,22,243225,216670,"Natural Balance Limited Ingredient Salmon & Brown Rice Recipe Dry Dog Food, 4-lb bag",0.043478260869565216
limited ingredient grain free dog food,l2,23,136781,109399,"Nutro Limited Ingredient Diet Adult Small Bites Sensitive Support with Real Lamb & Sweet Potato Grain-Free Dry Dog Food, 22-lb bag",0.041666666666666664
limited ingredient grain free dog food,l2,24,103215,75324,"Wellness Simple Limited Ingredient Diet Grain-Free Small Breed Salmon & Potato Formula Dry Dog Food, 10.5-lb bag",0.04
limited ingredient grain free dog food,l2,25,103219,75329,"Wellness Simple Limited Ingredient Diet Grain-Free Healthy Weight Salmon & Peas Formula Dry Dog Food, 24-lb bag",0.038461538461538464
limited ingredient grain free dog food,l2,26,324580,298238,"Natural Balance L.I.D. Limited Ingredient Diets Small Breed Bites Grain-Free Chicken & Sweet Potato Formula Dry Dog Food, 12-lb bag + Natural Balance L.I.T. Limited Ingredient Grain-Free Treats Sweet Potato & Chicken Formula Dog Treats, Small Breed, 8-oz bag",0.037037037037037035
limited ingredient grain free dog food,l2,27,324572,298230,"Natural Balance L.I.D. Limited Ingredient Diets Grain-Free Chicken & Sweet Potato Formula Dry Dog Food, 24-lb bag + Natural Balance L.I.T. Limited Ingredient Grain-Free Treats Sweet Potato & Chicken Formula Dog Treats, Regular, 14-oz bag",0.03571428571428571
limited ingredient grain free dog food,l2,28,248816,222280,"Natural Balance Limited Ingredient Lamb & Brown Rice Recipe Dry Dog Food, 4-lb bag",0.034482758620689655
limited ingredient grain free dog food,l2,29,537318,537318,"Natural Balance Limited Ingredient Diet Reserve Grain-Free Duck & Potato Puppy Recipe Dry Dog Food, 22-lb bag",0.03333333333333333
limited ingredient grain free dog food,l2,30,285973,259527,"ACANA Singles Limited Ingredient Beef & Pumpkin Grain-Free High-Protein Dry Dog Food, 22.5-lb bag",0.03225806451612903
limited ingredient grain free dog food,l2,31,160897,133884,"American Journey Limited Ingredient Diet Premium Loaf Poultry Variety Pack Grain-Free Canned Dog Food, 12.5-oz can, case of 12",0.03125
limited ingredient grain free dog food,l2,32,248815,222279,"Natural Balance Limited Ingredient Chicken & Brown Rice Recipe Dry Dog Food, 4-lb bag",0.030303030303030304
limited ingredient grain free dog food,l2,33,285981,259535,"ACANA Singles Limited Ingredient Pork & Squash Grain-Free High-Protein Dry Dog Food, 22.5-lb bag",0.029411764705882353
limited ingredient grain free dog food,l2,34,285976,259530,"ACANA Singles Limited Ingredient Lamb & Apple Grain-Free High-Protein Dry Dog Food, 13-lb bag",0.02857142857142857
limited ingredient grain free dog food,l2,35,160886,133873,"American Journey Limited Ingredient Diet Premium Loaf Chicken & Sweet Potato Recipe Grain-Free Canned Dog Food, 12.5-oz can, case of 12",0.027777777777777776
limited ingredient grain free dog food,l2,36,782838,782838,"Firstmate Limited Ingredient Diet Grain-Free Australian Lamb Meal Formula Dry Dog Food, 25-lb bag",0.02702702702702703
litter dust free,l2,1,1092526,1092526,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 16-lb bag",0.5
litter dust free,l2,2,273377,246902,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",0.3333333333333333
litter dust free,l2,3,168436,141529,"PetSafe ScoopFree Premium Crystal Cat Litter 2-Pack, Blue",0.25
litter dust free,l2,4,56682,71776,"Cat's Pride Max Power Total Odor Control Unscented Clumping Cat Litter, 15-lb jug",0.2
litter dust free,l2,5,1381070,1381070,"PACO & PEPPER Made from Olive Pits 0% Dust Natural Unscented Clumping Cat Litter, 11.5-lb bag",0.16666666666666666
litter dust free,l2,6,131280,103790,"Frisco Multi-Cat Unscented Clumping Clay Cat Litter, 40-lb bag",0.14285714285714285
litter dust free,l2,7,929854,929854,"Okocat Dust-Free Unscented Non-Clumping Paper Pellet Cat Litter, 11.7-lb bag",0.125
litter dust free,l2,8,168434,141527,"PetSafe ScoopFree Premium Crystal Cat Litter 2-Pack, Lavender",0.1111111111111111
litter dust free,l2,9,983462,983462,"PetSafe ScoopFree Premium Fresh Crystal Cat Litter, 8-lb bag",0.1
litter dust free,l2,10,168438,141531,"PetSafe ScoopFree Premium Crystal Cat Litter 2-Pack, Sensitive",0.09090909090909091
litter dust free,l2,11,55645,70734,"PetSafe ScoopFree Complete Disposable Crystal Cat Litter Tray, 3-Pack, Blue",0.08333333333333333
litter dust free,l2,12,34290,49109,"Tidy Cats 24/7 Performance Scented Non-Clumping Cat Litter, 40-lb bag",0.07692307692307693
litter dust free,l2,13,108143,80311,"Scoop Away Clumping Unscented Cat Litter, 25-lb box",0.07142857142857142
litter dust free,l2,14,34287,49106,"Tidy Cats Instant Action Non-Clumping Clay Cat Litter, 40-lb bag",0.06666666666666667
litter dust free,l2,15,131294,103804,"Arm & Hammer Litter Clump & Seal MicroGuard Odor Sealing Clumping Cat Litter with 10 Days of Odor Control, 28-lb box",0.0625
litter dust free,l2,16,1055494,1055494,"PetSafe ScoopFree Premium Natural Non-Clumping Cat Litter, 8-lb bag",0.058823529411764705
litter dust free,l2,17,47107,62132,"Tidy Cats Breeze Unscented Cat Litter Pellets, 3.5-lb bag",0.05555555555555555
litter dust free,l2,18,169772,142885,"Frisco Odor Defense Unscented Clumping Clay Cat Litter, 35-lb bag",0.05263157894736842
litter dust free,l2,19,140850,113550,"Arm & Hammer Litter SLIDE Easy Clean-Up Clumping Cat Litter Non-Stop Odor Control, 14-lb box",0.05
litter dust free,l2,20,983478,983478,"PetSafe ScoopFree Premium Fresh Crystal Cat Litter, 8-lb bag, 3 count",0.047619047619047616
litter dust free,l2,21,133043,105590,"Frisco Multi-Cat Fresh Scented Clumping Clay Cat Litter, 40-lb bag",0.045454545454545456
litter dust free,l2,22,56685,71779,"Cat's Pride Max Power Total Odor Control Scented Clumping Cat Litter, 15-lb jug",0.043478260869565216
litter dust free,l2,23,325458,299120,"Cat's Pride Max Power UltraClean Low-Tracking Multi-Cat Clumping Litter, Unscented, 15-lb jug",0.041666666666666664
litter dust free,l2,24,46608,61630,"Fresh News Unscented Non-Clumping Paper Cat Litter, 25-lb bag",0.04
litter dust free,l2,25,1021126,1021126,"tuft & paw Really Great Cat Litter Unscented Low-Tracking, Flushable Tofu Cat Litter, 9.25-lb bag",0.038461538461538464
litter dust free,l2,26,117585,89881,"Tidy Cats 4-in-1 Scented Clumping Clay Cat Litter, 35-lb pail",0.037037037037037035
litter dust free,l2,27,539206,539206,"Fresh News Non-Clumping Scented Paper Cat Litter, 25-lb bag",0.03571428571428571
litter dust free,l2,28,983446,983446,"PetSafe ScoopFree Premium Lavender Crystal Cat Litter, 8-lb bag, 3 count",0.034482758620689655
litter dust free,l2,29,265329,238838,"PetSafe ScoopFree Non-Slip Cat Litter Mat, Medium",0.03333333333333333
litter dust free,l2,30,171012,144146,"Frisco Summer Clean Scented Non-Clumping Crystal Cat Litter, 8-lb bag",0.03225806451612903
litter dust free,l2,31,168430,141522,"PetSafe ScoopFree Complete Disposable Crystal Cat Litter Trays, 6-Pack, Lavender",0.03125
litter dust free,l2,32,188179,161460,"Frisco Multi-Cat Baking Soda Unscented Clumping Clay Cat Litter, 40-lb bag",0.030303030303030304
litter dust free,l2,33,51984,67044,Arm & Hammer Litter Ultra Last Long Lasting Odor Control Clumping Clay Cat Litter,0.029411764705882353
litter dust free,l2,34,1375510,1375510,"Tidy Cats Tidy Feet Low Tracking Unscented Clumping Clay Cat Litter, 22-lb box",0.02857142857142857
litter dust free,l2,35,1634838,1634838,"Happy & Polly Natural Tofu Clumping Cat Litter, 20-lb bucket",0.027777777777777776
litter dust free,l2,36,188099,161380,"Frisco Unscented Non-Clumping Recycled Paper Cat Litter, 25-lb bag",0.02702702702702703
litter free and clear,l2,1,168310,141397,"Tidy Cats Free & Clean Unscented Clumping Clay Cat Litter, 35-lb pail",0.5
litter free and clear,l2,2,51866,66924,"Tidy Cats Glade Clear Springs Scented Clumping Cat Litter, 35-lb pail",0.3333333333333333
litter free and clear,l2,3,273377,246902,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 8.5-lb jug, case of 2",0.25
litter free and clear,l2,4,168436,141529,"PetSafe ScoopFree Premium Crystal Cat Litter 2-Pack, Blue",0.2
litter free and clear,l2,5,1020974,1020974,"Clear Choice Silica Crystals Cat Litter, 8-lb bag",0.16666666666666666
litter free and clear,l2,6,168434,141527,"PetSafe ScoopFree Premium Crystal Cat Litter 2-Pack, Lavender",0.14285714285714285
litter free and clear,l2,7,168438,141531,"PetSafe ScoopFree Premium Crystal Cat Litter 2-Pack, Sensitive",0.125
litter free and clear,l2,8,983462,983462,"PetSafe ScoopFree Premium Fresh Crystal Cat Litter, 8-lb bag",0.1111111111111111
litter free and clear,l2,9,55644,70733,"PetSafe ScoopFree Complete Disposable Crystal Cat Litter Tray, 1-Pack, Blue",0.1
litter free and clear,l2,10,1055494,1055494,"PetSafe ScoopFree Premium Natural Non-Clumping Cat Litter, 8-lb bag",0.09090909090909091
litter free and clear,l2,11,131294,103804,"Arm & Hammer Litter Clump & Seal MicroGuard Odor Sealing Clumping Cat Litter with 10 Days of Odor Control, 28-lb box",0.08333333333333333
