pair_id,search_term,part_number,sku_name,negative_intent,judgment,timestamp
d1adfc6ce860,toys with no stuffing,71379,Ethical Pet Skinneeez Plus Squirrel Stuffing-Free Squeaky Plush Dog Toy,stuffing,COMPLIANT,2026-02-04T13:28:47.502429
3242d9ec5d9b,toys with no stuffing,71466,Ethical Pet Skinneeez Barnyard Series Chicken Stuffing-Free Squeaky Plush Dog Toy,stuffing,COMPLIANT,2026-02-04T13:28:47.581383
58731a881dca,toys with no stuffing,189090,Ethical Pet Bungee Skinneeez Raccoon Stuffing-Free Squeaky Plush Dog Toy,stuffing,COMPLIANT,2026-02-04T13:28:47.812972
afaecf153bfd,toys with no stuffing,1858014,"Nocciola Ribbon Eel Snuffle Squeaky Stuffing-Free Plush Dog Toy, Yellow/Green",stuffing,COMPLIANT,2026-02-04T13:28:47.838031
19f04dae6d96,toys with no stuffing,1344990,"Nocciola Popcorn Bucket Variety Pack Interactive Squeaky Stuffed Dog Toy, 4 count",stuffing,VIOLATION,2026-02-04T13:28:48.284416
f09c83e2d100,treats for dogs with no teeth,105148,"Get Naked Digestive Health Grain-Free Dental Stick Dog Treats, 18 count, Small",teeth,VIOLATION,2026-02-04T13:28:48.447637
92fa3af779f6,treats for dogs with no teeth,1598094,"Beggin' Flavor Stix & Strips with Bacon & Peanut Butter Flavor Soft & Chewy Dog Treats, 25-oz pouch",teeth,COMPLIANT,2026-02-04T13:28:48.773241
c511488ca2c3,treats for dogs with no teeth,277495,"Ark Naturals Brushless Toothpaste Protection+ Small Dental Dog Treats, 12-oz bag, count varies",teeth,VIOLATION,2026-02-04T13:28:49.136540
15d4fadd06af,toys with no stuffing,71349,"Ethical Pet Skinneeez Forest Series Raccoon Stuffing-Free Squeaky Plush Dog Toy, 14-in",stuffing,COMPLIANT,2026-02-04T13:28:49.338863
4f9f6554586f,treats for dogs with no teeth,65078,"Purina Pro Plan Veterinary Diets Dental Chewz Dental Chew Dog Treats, 5-oz box",teeth,VIOLATION,2026-02-04T13:28:49.381462
eeca4f484432,treats for dogs with no teeth,105214,"Get Naked Skin & Coat Health Grain-Free Dental Stick Dog Treats, 6 count, Large",teeth,VIOLATION,2026-02-04T13:28:49.468865
c7d019015802,treats for dogs with no teeth,1774526,"Beggin' Purina Beggin' Strips & Stix Bacon & Peanut Butter Flavor Soft & Chewy Dog Treats, 25-oz pouch",teeth,COMPLIANT,2026-02-04T13:28:50.031157
540b75514559,treats for dogs with no teeth,105159,"Get Naked Super Antioxidant Grain-Free Dental Stick Dog Treats, 18 count, Small",teeth,VIOLATION,2026-02-04T13:28:50.256859
09e07103a190,treats for dogs with no teeth,277985,"Shameless Pets Dental Sticks Banana & Mint Dog Treats, 8 count",teeth,VIOLATION,2026-02-04T13:28:50.424889
2370910a44a7,treats for dogs with no teeth,1761086,"Chewy Natural Bacon Flavor Dental Chew Dog Treats, 32 count",teeth,VIOLATION,2026-02-04T13:28:50.726148
a888706d43dd,treats for dogs with no teeth,105165,"Get Naked Puppy Health Grain-Free Small Dental Stick Dog Treats, 18 count",teeth,VIOLATION,2026-02-04T13:28:50.887839
ddc6d8f9d108,treats for dogs with no teeth,277496,"Ark Naturals Brushless Toothpaste Protection+ Medium Dental Dog Treats, 18-oz bag, count varies",teeth,VIOLATION,2026-02-04T13:28:51.034373
a20f6a381f4f,treats for dogs with no teeth,105162,"Get Naked Joint Health Grain-Free Dental Stick Dog Treats, 18 count, Small",teeth,VIOLATION,2026-02-04T13:28:51.206333
e72ff63f5ad8,treats for dogs with no teeth,277983,"Shameless Pets Dental Sticks Carrot & Mint Dog Treats, 8 count",teeth,VIOLATION,2026-02-04T13:28:51.432671
ea703deda2cf,treats for dogs with no teeth,264910,"WHIMZEES by Wellness Variety Box Dental Chews Natural Grain-Free Dental Dog Treats, Small, 89 count",teeth,VIOLATION,2026-02-04T13:28:51.588594
d1a8870cd10b,treats for dogs with no teeth,99544,"WHIMZEES by Wellness Stix Dental Chews Natural Grain-Free Dental Dog Treats, Small, 28 count",teeth,VIOLATION,2026-02-04T13:28:51.842512
04cbb05f0ea3,treats for dogs with no teeth,60770,"Ark Naturals Brushless Toothpaste Medium Dental Dog Treats, 18-oz bag",teeth,VIOLATION,2026-02-04T13:28:52.246945
d84ccbae8d25,treats for dogs with no teeth,836070,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Chicken Recipe Dog Treat, 4 count",teeth,COMPLIANT,2026-02-04T13:28:52.268219
cc5ac6d5d98b,treats for dogs with no teeth,115148,"WHIMZEES by Wellness Stix Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 14 count",teeth,VIOLATION,2026-02-04T13:28:52.743969
95dd570c5ab4,treats for dogs with no teeth,1761006,"Chewy Natural Mint Flavor Dental Chew Dog Treats, 32 count",teeth,VIOLATION,2026-02-04T13:28:53.000605
e6ac42281f3f,treats for dogs with no teeth,836086,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Beef Recipe Dog Treat, 4 count",teeth,COMPLIANT,2026-02-04T13:28:53.128580
c250259ff86f,treats for dogs with no teeth,1565974,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Salmon Recipe Chew Dog Treat, 10 count",teeth,COMPLIANT,2026-02-04T13:28:53.523725
c864366fa817,treats for dogs with no teeth,127909,"Hill's Prescription Diet Original Crunchy Dog Treats, 11-oz bag",teeth,VIOLATION,2026-02-04T13:28:53.684052
3a03f062a251,treats for dogs with no teeth,754190,"Ark Naturals Protection+ Brushless Toothpaste Small Dental Dog Treats, 60 count",teeth,VIOLATION,2026-02-04T13:28:53.705528
bf4b123bf903,treats for dogs with no teeth,99527,"WHIMZEES by Wellness Brushzees Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 12 count",teeth,VIOLATION,2026-02-04T13:28:53.944542
5a7e4ea229e7,treats for dogs with no teeth,840214,Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Peanut Butter Vegetarian Recipe Dog Chew Treat,teeth,VIOLATION,2026-02-04T13:28:54.389847
15cee449a992,treats for dogs with no teeth,1759990,"Chewy Soft-Baked With Peanut Butter & Banana Grain-Free Dog Treats, 8-oz bag",teeth,COMPLIANT,2026-02-04T13:28:54.641734
540adf2380d3,treats for dogs with no teeth,115165,"WHIMZEES by Wellness Variety Box Dental Chews Natural Grain-Free Dental Dog Treats, Medium, 28 count",teeth,VIOLATION,2026-02-04T13:28:54.672120
c1c845e5456e,treats for dogs with no teeth,92054,"Purina Beggin' Strips Original with Bacon Flavored Dog Treats, 25-oz bag",teeth,UNCLEAR,2026-02-04T13:28:55.445318
8b66b318ef9a,treats for dogs with no teeth,575998,"Vetality Brush Free Twist & Lick Chicken Flavored Dental Gel for Dogs, 2-fl oz bottle",teeth,VIOLATION,2026-02-04T13:28:55.490346
0ad247a283c3,treats for dogs with no teeth,836118,"Earth Animal No-Hide Strips Thin Natural Rawhide Alternative Pork Recipe Dog Chew Treat, 4 count",teeth,COMPLIANT,2026-02-04T13:28:56.019736
a36a8da6647c,treats for dogs with no teeth,631078,"Ark Naturals Brushless Toothpaste Dog Dental Treats, X-Large, 24-oz bag",teeth,VIOLATION,2026-02-04T13:28:56.020736
9f195c12f09b,treats for dogs with no teeth,1051726,"Vetality Brush Free Twist & Lick Peanut Butter Flavored Dental Gel for Dogs, 2-fl oz bottle",teeth,VIOLATION,2026-02-04T13:28:56.050079
66a4b8a41e92,treats for dogs with no teeth,641638,"Ark Naturals Soft Shield Protection+ Brushless Toothpaste Small Dental Dog Treats, 12-oz bag",teeth,VIOLATION,2026-02-04T13:28:56.117996
124e689120a6,treats for dogs with no teeth,277981,"Shameless Pets Blueberry & Mint Dental Dog Treats, 8 count",teeth,VIOLATION,2026-02-04T13:28:56.785138
d6318a26ae72,treats for dogs with no teeth,1381974,"Ark Naturals Brushless Toothpaste Small Dental Dog Treat, 0.54-oz",teeth,VIOLATION,2026-02-04T13:28:56.797995
0d194a252831,tuffy no stuff,90144,"Tuffy's No Stuff Ultimate Ring Squeaky Plush Dog Toy, Red Paws",stuff,COMPLIANT,2026-02-04T13:28:57.228873
f4ac8d53f0b8,treats for dogs with no teeth,93429,"Fruitables BioActive Fresh Mouth Grain-Free Small Dental Dog Treats, 15 count",teeth,VIOLATION,2026-02-04T13:28:57.383099
632a31b467f5,tuffy no stuff,184091,"Tuffy's No Stuff Ultimate Ring Bone Squeaky Plush Dog Toy, Yellow",stuff,COMPLIANT,2026-02-04T13:28:57.621733
a5a6d4b17ee4,tuffy no stuff,90142,"Tuffy's No Stuff Mega Ring Squeaky Plush Dog Toy, Tiger",stuff,COMPLIANT,2026-02-04T13:28:58.005194
3e8e36fcc9a1,tuffy no stuff,104650,Tuffy's Ocean Creatures Neelmo Squeaky Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:28:58.123498
aab36a8d6a8f,tuffy no stuff,72169,Tuffy's Ocean Creatures Burtle Turtle Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:28:58.194326
ee7be1eee8b0,tuffy no stuff,184065,"Tuffy's Jr Dinosaur Stegosaurus Plush Dog Toy, Purple",stuff,VIOLATION,2026-02-04T13:28:58.381956
f1c084c5144c,tuffy no stuff,54140,Tuffy's Ocean Creatures Purple Pete Squeaky Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:28:59.057925
8ab770170038,tuffy no stuff,72208,Tuffy's Zoo Penguin Peabody Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:28:59.086096
f2a1575ab5e5,tuffy no stuff,184095,"Tuffy's Ocean Creature Jr Fish Squeaky Plush Dog Toy, Orange",stuff,COMPLIANT,2026-02-04T13:28:59.154605
1b0680068c47,tuffy no stuff,90146,"Tuffy's No Stuff Ultimate Tug-O-War Squeaky Plush Dog Toy, Red Paws",stuff,COMPLIANT,2026-02-04T13:28:59.463992
c9e55b6cc14d,tuffy no stuff,368871,"Tuffy's Ocean Creature Crab Dog Toy, Orange, Medium",stuff,UNCLEAR,2026-02-04T13:28:59.726119
33d28ab98b7e,tuffy no stuff,54163,"Tuffy's Ocean Creatures The ""General"" Starfish Squeaky Plush Dog Toy",stuff,VIOLATION,2026-02-04T13:28:59.737190
ed75337fb3e9,tuffy no stuff,90148,Tuffy's Ocean Creatures King Crab Squeaky Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:29:00.121272
59e2da9ca0f4,tuffy no stuff,72125,Tuffy's Gray Mouse Mo Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:29:00.438313
070a2d152bd6,tuffy no stuff,184045,Tuffy's Jr Barnyard Duck Squeaky Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:29:00.446543
60ad0a167d30,tuffy no stuff,184041,"Tuffy's Jr 3WayTug Squeaky Plush Dog Toy, Pink Leopard",stuff,COMPLIANT,2026-02-04T13:29:00.782372
96142481d92d,tuffy no stuff,90153,Tuffy's Ocean Creatures Hammerhead Squeaky Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:29:01.002917
b29642083bdf,tuffy no stuff,90125,Tuffy's Desert Spider Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:29:01.090783
d867975387b5,tuffy no stuff,74561,"Tuffy's T-Rex Dinosaur Plush Dog Toy, T-Rex",stuff,VIOLATION,2026-02-04T13:29:01.523579
85215e8c949a,tuffy no stuff,94090,"Tuffy's Zoo Hippo Hilda Plush Dog Toy, Jr",stuff,VIOLATION,2026-02-04T13:29:01.857481
002086154480,tuffy no stuff,104666,"Tuffy's Ultimate Odd Ball Plush Dog Toy, Pink Leopard",stuff,VIOLATION,2026-02-04T13:29:02.267973
cf556fd4e7d3,tuffy no stuff,72197,"Tuffy's Ultimate Gear Ring Squeaky Plush Dog Toy, Red Paws",stuff,VIOLATION,2026-02-04T13:29:02.661880
5f6b04d4b9db,tuffy no stuff,54129,Tuffy's Ocean Creatures Gary Gator Squeaky Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:29:02.833169
a0c7d8e66139,tuffy no stuff,1398246,"Tuffy's Alien UFO Squeaky Plush Dog Toy, Grey",stuff,VIOLATION,2026-02-04T13:29:02.859298
85342be821ca,tuffy no stuff,90123,Tuffy's Desert Phrog Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:29:02.912028
44d579374c6d,tuffy no stuff,3529246,"Tuffy's Ocean Creature Jr Lobster Squeaky Dog Plush Toy, Red",stuff,VIOLATION,2026-02-04T13:29:03.341990
a5328dc955e6,tuffy no stuff,90134,"Tuffy's Junior Bone Squeaky Plush Dog Toy, Red Paws",stuff,VIOLATION,2026-02-04T13:29:03.940424
3e94eebb6303,tuffy no stuff,54170,"Tuffy's Ultimate Tug-O-War Squeaky Plush Dog Toy, Pink Leopard",stuff,VIOLATION,2026-02-04T13:29:04.078696
acd3d30662ad,tuffy no stuff,3529190,"Tuffy's Jr Barnyard Rabbit Squeaky Dog Plush Toy, Brown",stuff,VIOLATION,2026-02-04T13:29:04.329061
6f9635f263f8,tuffy no stuff,72171,Tuffy's Ocean Creatures Whale Wesley Squeaky Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:29:04.436997
f00597cda850,tuffy no stuff,72180,"Tuffy's Ultimate 4-Way Ring Squeaky Plush Dog Toy, Red Paws",stuff,VIOLATION,2026-02-04T13:29:04.707616
0e6ba1bc50f2,tuffy no stuff,54162,Tuffy's Ocean Creatures Larry Lobster Squeaky Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:29:04.852177
e1261cfcaa91,tuffy no stuff,54126,Tuffy's Pterodactyl Dino Squeaky Plush Dog Toy,stuff,VIOLATION,2026-02-04T13:29:05.062679
6757188f1e1c,tuffy no stuff,104658,"Tuffy's Ultimate 3-Way Tug Squeaky Plush Dog Toy, Pink Leopard",stuff,VIOLATION,2026-02-04T13:29:05.107764
bec4dbcb4352,tuffy no stuff,72204,"Tuffy's Ultimate Tug-O-Gear Squeaky Plush Dog Toy, Red Paws",stuff,VIOLATION,2026-02-04T13:29:05.414706
ffc7b9704fa1,tuffy no stuff,72134,"Tuffy's Junior Bowmerang Squeaky Plush Dog Toy, Pink Leopard",stuff,UNCLEAR,2026-02-04T13:29:05.584274
19c6889fb49b,turkey grain free,141829,"Rachael Ray Nutrish Turkey Bites Hickory Smoke Bacon Recipe Grain-Free Dog Treats, 12-oz bag",grain,COMPLIANT,2026-02-04T13:29:05.765913
88a8cf14eeea,turkey grain free,111058,"Purina Beyond Grain-Free Turkey & Sweet Potato Recipe Ground Entree Canned Dog Food, 13-oz, case of 12",grain,COMPLIANT,2026-02-04T13:29:06.092547
e50f7fd39660,turkey grain free,85001,"Blue Buffalo Family Favorite Grain-Free Recipes Turkey Day Feast Canned Dog Food, 12.5-oz, case of 12",grain,COMPLIANT,2026-02-04T13:29:06.561525
705f41e0ccf9,turkey grain free,1759438,"Chewy Limited Ingredient Turkey & Sweet Potato Recipe Grain-Free Dry Dog Food, 24-lb bag",grain,COMPLIANT,2026-02-04T13:29:06.574541
27e7419d11b0,turkey grain free,92789,"Blue Buffalo Wilderness Trail Treats Grain-Free Turkey Biscuits Dog Treats, 24-oz bag",grain,COMPLIANT,2026-02-04T13:29:06.929682
9345e9c88872,turkey grain free,251406,"Nulo Freestyle Grain-Free Turkey & Sweet Potato Recipe Dry Dog Food, 26-lb bag",grain,COMPLIANT,2026-02-04T13:29:07.247840
bb2a885496d4,turkey grain free,131580,"American Journey Turkey & Chicken Recipe Grain-Free Dry Cat Food, 5-lb bag",grain,COMPLIANT,2026-02-04T13:29:07.695887
67dfd1bb565d,turkey grain free,150279,"The Honest Kitchen Human Grade Grain-Free Turkey Whole Food Clusters Dry Dog Food, 1-lb bag",grain,VIOLATION,2026-02-04T13:29:07.715853
b012549c6858,turkey grain free,51727,"Blue Buffalo Basics Skin & Stomach Care Grain-Free Turkey & Potato Recipe Dry Cat Food, 11-lb bag",grain,COMPLIANT,2026-02-04T13:29:07.811928
b7525c1fe371,turkey grain free,66734,"Dave's Pet Food Naturally Healthy Grain-Free Turkey Dinner Pate Canned Wet Cat Food, 12.5-oz can, case of 12",grain,COMPLIANT,2026-02-04T13:29:07.907255
3ab4ed74690a,turkey grain free,52162,"Wellness Simple Limited Ingredient Diet Grain-Free Turkey & Potato Formula Natural Dry Dog Food, 26-lb bag",grain,COMPLIANT,2026-02-04T13:29:08.345201
335311244537,turkey grain free,145167,"Supreme Source Grain-Free Turkey Meal & Sweet Potato Recipe Dry Dog Food, 11-lb bag",grain,VIOLATION,2026-02-04T13:29:08.461649
af5162047b0c,turkey grain free,51929,"Blue Buffalo Basics Skin & Stomach Care Grain-Free Turkey & Potato Recipe Canned Dog Food, 12.5-oz, case of 12",grain,COMPLIANT,2026-02-04T13:29:08.813350
f18f24cb740e,turkey grain free,1112838,"Tiny Tiger Grain-Free Pate Turkey & Giblets Recipe Canned Cat Food, 3-oz can, case of 4",grain,COMPLIANT,2026-02-04T13:29:09.096821
c7d8abefa95d,turkey grain free,1759830,"Chewy Soft-Baked Turkey Recipe Grain-Free Dog Treats, 8-oz bag",grain,COMPLIANT,2026-02-04T13:29:09.389795
7ebc335ce09d,turkey grain free,114506,"Wellness CORE+ Grain-Free Original Recipe with Freeze-Dried Turkey Dry Dog Food, 4-lb bag",grain,VIOLATION,2026-02-04T13:29:09.527357
c7df43cd35ed,turkey grain free,141605,"Nulo Grain-Free Turkey & Chicken Recipe Pate Wet Canned Food for Cats & Kittens, 12.5-oz, case of 12",grain,COMPLIANT,2026-02-04T13:29:09.796703
b080f1e6f435,turkey grain free,1760294,"Pureluxe Elite Nutrition Grain-Free Turkey Dry Dog Food, 22-lb bag",grain,COMPLIANT,2026-02-04T13:29:10.072896
6b047b8346a5,turkey grain free,51897,"Blue Buffalo Basics Skin & Stomach Care Adult Grain-Free Turkey & Potato Recipe Dry Dog Food, 4-lb bag",grain,COMPLIANT,2026-02-04T13:29:10.162251
c603ac63b964,turkey grain free,119127,"Instinct Limited Ingredient Diet Real Turkey Recipe Grain-Free Dry Cat Food, 11-lb bag",grain,COMPLIANT,2026-02-04T13:29:10.438024
c9afe1e6a443,turkey grain free,114510,"Wellness CORE+ Grain-Free Small Breed Original Recipe with Freeze-Dried Turkey Dry Dog Food, 10-lb bag",grain,VIOLATION,2026-02-04T13:29:10.579348
436090665971,turkey grain free,175445,"Farmland Traditions USA Dogs Love Turkey & Sweet Potato Grain-Free Jerky Dog Treats, 6-oz bag",grain,COMPLIANT,2026-02-04T13:29:10.813333
4eacbf138bb1,turkey grain free,66684,"Dave's Pet Food Naturally Healthy Grain-Free Turkey & Giblets Dinner Pate Wet Canned Cat Food, 5.5-oz can, case of 24",grain,COMPLIANT,2026-02-04T13:29:11.191374
7651bd6a166e,turkey grain free,147760,"Tiny Tiger Grain-Free Chunks in Gravy Turkey Recipe Canned Cat Food, 3-oz can, case of 24",grain,COMPLIANT,2026-02-04T13:29:11.446712
8f3e660ad685,turkey grain free,118856,"Wellness Complete Health Natural Grain-Free Gravies Turkey Dinner Canned Cat Food, 3-oz, case of 12",grain,COMPLIANT,2026-02-04T13:29:11.455877
4d50dd168585,turkey grain free,55841,"Taste of the Wild Southwest Canyon Grain-Free Dry Dog Food, 14-lb bag",grain,COMPLIANT,2026-02-04T13:29:11.864319
41230506b84f,turkey grain free,49159,"Wellness CORE Grain-Free Original Deboned Turkey, Turkey Meal & Chicken Meal Recipe Dry Dog Food, 4-lb bag",grain,COMPLIANT,2026-02-04T13:29:11.956210
867e8955cb78,turkey grain free,157471,"Dave's Pet Food 95% Premium Turkey & Turkey Liver Grain-Free Recipe Canned Wet Dog Food, 12.5-oz, case of 12",grain,COMPLIANT,2026-02-04T13:29:12.496097
bd8334a88965,turkey grain free,52020,"Wellness CORE Grain-Free Small Breed Turkey & Chicken Recipe Dry Dog Food, 12-lb bag",grain,VIOLATION,2026-02-04T13:29:12.866296
b7063cd401dd,turkey grain free,114124,"American Journey Turkey Recipe Grain-Free Oven Baked Crunchy Biscuit Dog Treats, 8-oz bag",grain,COMPLIANT,2026-02-04T13:29:12.878927
b1328af0970e,turkey grain free,106879,"Wellness Grain-Free Complete Health Small Breed Adult Deboned Turkey, Chicken Meal & Salmon Meal Recipe Dry Dog Food, 4-lb bag",grain,COMPLIANT,2026-02-04T13:29:12.901053
8a55c6daef9a,turkey grain free,120827,"Instinct Limited Ingredient Diet Adult Grain-Free Real Turkey Recipe Wet Dog Food, 13.2-oz can, case of 6",grain,COMPLIANT,2026-02-04T13:29:13.142714
5c76242aa225,turkey grain free,49199,"Wellness Ninety-Five Percent Turkey Grain-Free Canned Dog Food, 13.2-oz, case of 12",grain,COMPLIANT,2026-02-04T13:29:13.612060
ba6a35c8b45e,ultra grain free,163044,"Natural Balance Original Ultra Grain-Free Chicken Formula Dry Dog Food, 24-lb bag",grain,COMPLIANT,2026-02-04T13:29:13.828844
675fb0da2747,turkey grain free,280097,"Natural Balance Limited Ingredient Reserve Grain-Free Sweet Potato & Bison Recipe Dry Dog Food, 4-lb bag",grain,COMPLIANT,2026-02-04T13:29:14.177018
e8ef1ce06f09,turkey grain free,71286,"Health Extension Grain-Free Chicken & Turkey Recipe Dry Dog Food, 23.5-lb bag",grain,COMPLIANT,2026-02-04T13:29:14.377919
466047c4a8a8,ultra grain free,119454,"Wholesomes Grain-Free Whitefish Meal & Potatoes Formula Dry Dog Food, 35-lb bag",grain,VIOLATION,2026-02-04T13:29:14.621377
f0ddfe840f01,ultra grain free,280099,"Natural Balance Limited Ingredient Reserve Grain-Free Sweet Potato & Bison Recipe Dry Dog Food, 22-lb bag",grain,COMPLIANT,2026-02-04T13:29:14.919010
71ee520725a0,ultra grain free,148902,"Nutro Ultra Grain-Free Filets in Gravy Bistro Mix Variety Pack Adult Wet Dog Food Trays, 3.5-oz, case of 12",grain,COMPLIANT,2026-02-04T13:29:15.109289
d3f592af5ac0,ultra grain free,52141,"Nutro Ultra Grain-Free Trio Protein Chicken, Lamb & Whitefish Pate with Superfoods Senior Wet Dog Food Trays, 3.5-oz tray, case of 24",grain,COMPLIANT,2026-02-04T13:29:15.138666
7fada3957220,turkey grain free,93449,"ACANA Free Run Poultry Grain-Free Dry Dog Food, 25-lb bag",grain,COMPLIANT,2026-02-04T13:29:15.421024
e080a367792f,ultra grain free,93082,"VICTOR Grain-Free Ultra Pro High Protein Low Carb Active Dry Dog Food, 30-lb bag",grain,COMPLIANT,2026-02-04T13:29:15.634513
fb1f811400aa,ultra grain free,200595,"Merrick Grain-Free Real Salmon & Sweet Potato Recipe Dry Dog Food, 22-lb bag",grain,VIOLATION,2026-02-04T13:29:15.944655
766e5a49296a,ultra grain free,1450974,"Unbeetable Feeds Grain-Free Complete Horse Feed, 50-lb bag",grain,COMPLIANT,2026-02-04T13:29:16.130414
4579436086a8,ultra grain free,119450,"Wholesomes Grain-Free Beef Meal & Potatoes Formula Dry Dog Food, 35-lb bag",grain,COMPLIANT,2026-02-04T13:29:16.303093
7b03502f78e1,ultra grain free,148900,"Nutro Ultra Grain-Free Filets in Gravy Taste of the Classics Variety Pack Adult Wet Dog Food Trays, 3.5-oz, case of 12",grain,COMPLIANT,2026-02-04T13:29:16.701578
0e06a8b9a25c,ultra grain free,176619,"Nutro Ultra Grain-Free Trio Protein Chicken, Lamb & Whitefish Pate with Superfoods Adult Wet Dog Food Trays, 3.5-oz, case of 12",grain,COMPLIANT,2026-02-04T13:29:16.935855
dba889611435,ultra grain free,765470,"Natural Balance Original Ultra Grain-Free Chicken Recipe Canned Cat Food, 5.5-oz can, case of 24",grain,COMPLIANT,2026-02-04T13:29:17.039808
5f49806e2b2b,ultra grain free,93449,"ACANA Free Run Poultry Grain-Free Dry Dog Food, 25-lb bag",grain,COMPLIANT,2026-02-04T13:29:17.528854
d1de75d9f9d9,ultra grain free,148896,"Nutro Ultra Grain-Free Filets in Gravy Tender Beef Entree Adult Wet Dog Food Trays, 3.5-oz, case of 24",grain,COMPLIANT,2026-02-04T13:29:17.706327
1a1a92afcc53,ultra grain free,154551,"Taste of the Wild High Prairie Grain-Free Dry Dog Food, 28-lb bag",grain,COMPLIANT,2026-02-04T13:29:17.868654
69b95b8289dd,ultra grain free,237945,"Natural Balance Limited Ingredient Grain-Free Salmon & Sweet Potato Recipe Dry Dog Food, 24-lb bag",grain,VIOLATION,2026-02-04T13:29:18.389096
71182bc7f913,ultra grain free,237954,"Natural Balance Limited Ingredient Grain-Free Salmon & Sweet Potato Small Breed Bites Recipe Dry Dog Food, 12-lb bag",grain,VIOLATION,2026-02-04T13:29:18.546786
085218c0ce74,ultra grain free,1070334,"Nutro Ultra Adult Small Breed High Protein Trio of Proteins Chicken, Lamb & Salmon Dry Dog Food, 22-lb bag",grain,VIOLATION,2026-02-04T13:29:18.666556
c85f69da76f2,ultra grain free,537278,"Natural Balance Limited Ingredient Reserve Grain-Free Duck & Potato Recipe Dry Dog Food, 22-lb bag",grain,COMPLIANT,2026-02-04T13:29:19.277513
057cd4d2553f,ultra grain free,55842,"Taste of the Wild Southwest Canyon Grain-Free Dry Dog Food, 28-lb bag",grain,COMPLIANT,2026-02-04T13:29:19.295989
3063471afff4,ultra grain free,176623,"Nutro Ultra Variety Pack Adult Grain-Free Turkey Entree & Chicken Entree Pate with Toppers Wet Dog Food, 3.5-oz tray, case of 12",grain,COMPLIANT,2026-02-04T13:29:19.651310
07ea45e2c59b,ultra grain free,148880,"Nutro Ultra Grain-Free Filets in Gravy Signature Duck Entree Adult Wet Dog Food Trays, 3.5-oz, case of 24",grain,COMPLIANT,2026-02-04T13:29:19.671344
152e1237c356,ultra grain free,69183,"Wellness CORE Grain-Free Wild Game Duck, Lamb Meal, Boar & Rabbit Recipe Natural Dry Dog Food, 26-lb bag",grain,VIOLATION,2026-02-04T13:29:19.703189
cae4b6f402fa,ultra grain free,114513,"Wellness CORE+ Grain-Free Wild Game Recipe with Freeze-Dried Lamb Dry Dog Food, 10-lb bag",grain,VIOLATION,2026-02-04T13:29:19.986343
f389ca45730d,ultra grain free,203098,"Merrick Limited Ingredient Diet Grain-Free Chicken-Free Real Lamb & Sweet Potato Recipe Dry Dog Food, 22-lb bag",grain,COMPLIANT,2026-02-04T13:29:20.316925
3db70d1f1dd2,ultra grain free,88698,Ultra Chewy Natural Cow Ear Dog Treat,grain,COMPLIANT,2026-02-04T13:29:20.342104
e198e23cf404,ultra grain free,253854,"Merrick Real Beef + Sweet Potato Recipe Grain-Free Chicken-Free Adult Dry Dog Food, 30-lb bag",grain,COMPLIANT,2026-02-04T13:29:21.015865
ea071fe9eb1f,ultra grain free,148890,"Nutro Ultra Grain-Free Filets in Gravy Deluxe Chicken Entree Adult Wet Dog Food Trays, 3.5-oz, case of 24",grain,VIOLATION,2026-02-04T13:29:21.207357
3611d8f3c81c,ultra grain free,119107,"Instinct Ultimate Protein Cage-Free Chicken Recipe Grain-Free Dry Cat Food, 10-lb bag",grain,COMPLIANT,2026-02-04T13:29:21.347541
47290d930006,ultra grain free,93460,"ACANA Red Meat Grain-Free Dry Dog Food, 25-lb bag",grain,VIOLATION,2026-02-04T13:29:21.691386
b1f17a4fd8a4,ultra grain free,69179,"Wellness CORE Grain-Free Large Breed Chicken & Turkey Recipe Natural Dry Dog Food, 26-lb bag",grain,VIOLATION,2026-02-04T13:29:21.811504
dd4d2f69ca3a,ultra grain free,1070310,"Nutro Ultra Adult Large Breed High Protein Trio of Proteins Chicken, Lamb & Salmon Dry Dog Food, 24-lb bag",grain,VIOLATION,2026-02-04T13:29:21.911390
6b88f3afa02c,ultra grain free,1055390,"Nutro Ultra Adult High Protein Trio of Proteins Chicken, Lamb & Salmon Dry Dog Food, 13-lb bag",grain,VIOLATION,2026-02-04T13:29:22.142784
